OBJECTID,OBJECTID_1,Area_acres,curve_numbers_csv_CN,AREA,PERCENTAGE
459,82,1.503922038140000,80,0.161236261407325,9.258374473062201
460,83,5.719439647980000,55,0.005436318392278,0.082084056471850
461,83,5.719439647980000,62,4.488916359732525,67.779044084892092
462,83,5.719439647980000,73,1.417025810023460,21.395955538082887
463,83,5.719439647980000,79,0.798150382138944,12.051431927457969
464,84,19.803008871999999,42,3.875724355621755,16.901692345675521
465,84,19.803008871999999,55,0.421067570020050,1.836238563998284
466,84,19.803008871999999,60,0.242410379219289,1.057130300048308
467,84,19.803008871999999,61,0.120463873465243,0.525332335650917
468,84,19.803008871999999,62,13.476015531002593,58.767716083878177
469,84,19.803008871999999,73,0.098100836442465,0.427809102058286
470,84,19.803008871999999,79,4.248853481637174,18.528875580204517
471,84,19.803008871999999,80,0.277993554150561,1.212305389963656
472,84,19.803008871999999,91,0.181622455378367,0.792039521442922
473,85,6.585639234820000,62,7.666938670781739,100.540310381447256
474,86,5.956248067430000,62,6.977020445725413,101.159049987523360
475,87,5.057445490690000,62,5.817107785118539,99.329226407216609
476,88,5.643775237760000,55,5.196379066873019,79.501594891738307
477,88,5.643775237760000,73,1.227990193201078,18.787539864686554
478,88,5.643775237760000,74,0.113421370093429,1.735281375971653
479,88,5.643775237760000,91,0.028046460796523,0.429094632184712
480,89,21.343263537500000,36,0.079691485523161,0.322431082669080
481,89,21.343263537500000,39,0.025204748909651,0.101978202890686
482,89,21.343263537500000,55,19.393448100996796,78.465728513414263
483,89,21.343263537500000,73,2.244705285247730,9.082058775088148
484,89,21.343263537500000,74,2.902870468785525,11.744989592728755
485,90,21.106340812900001,42,0.958027563948200,3.919648964532492
486,90,21.106340812900001,55,4.444560943759170,18.184360614022097
487,90,21.106340812900001,61,0.386967027377581,1.583226793515059
488,90,21.106340812900001,62,17.784915620336289,72.764739469769665
489,90,21.106340812900001,73,0.447754951218504,1.831932918166849
490,90,21.106340812900001,79,0.108232157082618,0.442818221940993
491,90,21.106340812900001,80,0.277252238006160,1.134342568533778
492,91,12.476934288700001,55,9.208134934992447,63.736293418113377
493,91,12.476934288700001,62,0.231908400506935,1.605209085790559
494,91,12.476934288700001,73,1.541072711519976,10.666900866843712
495,91,12.476934288700001,74,2.601154798014116,18.004510859429224
496,91,12.476934288700001,79,0.890691347498397,6.165131752511531
497,92,8.379154306460000,55,1.731220302558960,17.842222098504596
498,92,8.379154306460000,62,7.670768804194480,79.056120395779175
499,92,8.379154306460000,73,0.192495092162922,1.983883958711830
500,92,8.379154306460000,80,0.084633593152504,0.872246798278308
501,93,9.494503341280000,0,1.391573955732342,12.658755388225115
502,93,9.494503341280000,36,1.378600923205315,12.540743374040291
503,93,9.494503341280000,39,0.760219706083734,6.915504031230500
504,93,9.494503341280000,42,5.161166550013949,46.949674938500188
505,93,9.494503341280000,60,0.373746889469088,3.399869932467456
506,93,9.494503341280000,61,1.089858284960933,9.914133115469568
507,93,9.494503341280000,NA,0.837687243173690,7.620204344505573
508,94,83.217107016100002,36,2.703332873250789,2.804207763428721
509,94,83.217107016100002,42,10.212000547202809,10.593061438330627
510,94,83.217107016100002,60,83.395471638662883,86.507374403626827
511,95,7.394118156670000,55,3.470224424634136,40.524061551324372
512,95,7.394118156670000,62,3.873500407188550,45.233376782695572
513,95,7.394118156670000,73,0.693995463850534,8.104235188300247
514,95,7.394118156670000,74,0.220665105650179,2.576849572067695
515,95,7.394118156670000,79,0.353607800879514,4.129307656919229
516,96,14.432945419899999,55,4.672145000090429,27.951566444264813
517,96,14.432945419899999,62,11.811266576058301,70.662062604056146
518,96,14.432945419899999,79,0.213375496896897,1.276539871724060
519,97,5.014905654970000,55,4.482120961742178,77.174051431318446
520,97,5.014905654970000,73,1.210569263807643,20.843822695483588
521,97,5.014905654970000,74,0.057204895809649,0.984965289651858
