"Subcatchment","X_Coord","Y_Coord"
3,629639.0398,2356232.6624
3,629639.0398,2356237.6624
3,629639.0398,2356242.6624
3,629639.0398,2356247.6624
3,629639.0398,2356252.6624
3,629639.0398,2356257.6624
3,629639.0398,2356262.6624
3,629644.0398,2356267.6624
3,629649.0398,2356272.6624
3,629649.0398,2356277.6624
3,629649.0398,2356282.6624
3,629654.0398,2356287.6624
3,629659.0398,2356292.6624
3,629659.0398,2356297.6624
3,629659.0398,2356302.6624
3,629664.0398,2356307.6624
3,629669.0398,2356312.6624
3,629674.0398,2356317.6624
3,629679.0398,2356317.6624
3,629684.0398,2356317.6624
3,629689.0398,2356322.6624
3,629694.0398,2356327.6624
3,629699.0398,2356332.6624
3,629704.0398,2356337.6624
3,629709.0398,2356337.6624
3,629714.0398,2356337.6624
3,629719.0398,2356342.6624
3,629724.0398,2356347.6624
3,629729.0398,2356347.6624
3,629734.0398,2356347.6624
3,629739.0398,2356352.6624
3,629744.0398,2356357.6624
3,629749.0398,2356362.6624
3,629754.0398,2356367.6624
3,629759.0398,2356372.6624
3,629754.0398,2356377.6624
3,629749.0398,2356382.6624
3,629749.0398,2356387.6624
3,629749.0398,2356392.6624
3,629754.0398,2356397.6624
3,629759.0398,2356402.6624
3,629759.0398,2356407.6624
3,629759.0398,2356412.6624
3,629764.0398,2356417.6624
3,629769.0398,2356422.6624
3,629774.0398,2356427.6624
3,629779.0398,2356432.6624
3,629784.0398,2356437.6624
3,629789.0398,2356442.6624
3,629789.0398,2356447.6624
3,629789.0398,2356452.6624
3,629789.0398,2356457.6624
3,629789.0398,2356462.6624
3,629789.0398,2356467.6624
3,629789.0398,2356472.6624
3,629789.0398,2356477.6624
3,629789.0398,2356482.6624
3,629789.0398,2356487.6624
3,629789.0398,2356492.6624
3,629789.0398,2356497.6624
3,629789.0398,2356502.6624
3,629789.0398,2356507.6624
3,629789.0398,2356512.6624
3,629784.0398,2356517.6624
3,629779.0398,2356522.6624
3,629779.0398,2356527.6624
3,629779.0398,2356532.6624
3,629784.0398,2356537.6624
3,629789.0398,2356542.6624
3,629789.0398,2356547.6624
3,629789.0398,2356552.6624
3,629794.0398,2356557.6624
3,629799.0398,2356562.6624
3,629799.0398,2356567.6624
3,629799.0398,2356572.6624
3,629799.0398,2356577.6624
3,629799.0398,2356582.6624
3,629799.0398,2356587.6624
3,629799.0398,2356592.6624
3,629799.0398,2356597.6624
3,629799.0398,2356602.6624
3,629799.0398,2356607.6624
3,629799.0398,2356612.6624
3,629799.0398,2356617.6624
3,629799.0398,2356622.6624
3,629799.0398,2356627.6624
3,629799.0398,2356632.6624
3,629799.0398,2356637.6624
3,629799.0398,2356642.6624
3,629804.0398,2356647.6624
3,629809.0398,2356652.6624
3,629809.0398,2356657.6624
3,629809.0398,2356662.6624
3,629814.0398,2356667.6624
3,629819.0398,2356672.6624
3,629819.0398,2356677.6624
3,629819.0398,2356682.6624
3,629819.0398,2356687.6624
3,629819.0398,2356692.6624
3,629819.0398,2356697.6624
3,629819.0398,2356702.6624
3,629824.0398,2356707.6624
3,629829.0398,2356712.6624
3,629829.0398,2356717.6624
3,629829.0398,2356722.6624
3,629829.0398,2356727.6624
3,629829.0398,2356732.6624
3,629834.0398,2356737.6624
3,629839.0398,2356742.6624
3,629839.0398,2356747.6624
3,629839.0398,2356752.6624
3,629839.0398,2356757.6624
3,629839.0398,2356762.6624
3,629839.0398,2356767.6624
3,629839.0398,2356772.6624
3,629834.0398,2356777.6624
3,629829.0398,2356782.6624
3,629829.0398,2356787.6624
3,629829.0398,2356792.6624
3,629829.0398,2356797.6624
3,629829.0398,2356802.6624
3,629824.0398,2356807.6624
3,629819.0398,2356812.6624
3,629824.0398,2356817.6624
3,629829.0398,2356822.6624
3,629829.0398,2356827.6624
3,629829.0398,2356832.6624
3,629834.0398,2356837.6624
3,629839.0398,2356842.6624
3,629844.0398,2356847.6624
3,629849.0398,2356852.6624
3,629854.0398,2356857.6624
3,629859.0398,2356862.6624
3,629864.0398,2356867.6624
3,629869.0398,2356872.6624
3,629869.0398,2356877.6624
3,629869.0398,2356882.6624
3,629874.0398,2356887.6624
3,629879.0398,2356892.6624
3,629884.0398,2356897.6624
3,629889.0398,2356902.6624
3,629894.0398,2356907.6624
3,629899.0398,2356912.6624
3,629899.0398,2356917.6624
3,629899.0398,2356922.6624
3,629904.0398,2356927.6624
3,629909.0398,2356932.6624
3,629914.0398,2356937.6624
3,629919.0398,2356942.6624
3,629919.0398,2356947.6624
3,629919.0398,2356952.6624
3,629924.0398,2356957.6624
3,629929.0398,2356962.6624
3,629934.0398,2356967.6624
3,629939.0398,2356972.6624
3,629944.0398,2356977.6624
3,629949.0398,2356982.6624
3,629949.0398,2356987.6624
3,629949.0398,2356992.6624
3,629954.0398,2356997.6624
3,629959.0398,2357002.6624
3,629959.0398,2357007.6624
3,629959.0398,2357012.6624
3,629964.0398,2357017.6624
3,629969.0398,2357022.6624
3,629969.0398,2357027.6624
3,629969.0398,2357032.6624
3,629974.0398,2357037.6624
3,629979.0398,2357042.6624
3,629979.0398,2357047.6624
3,629979.0398,2357052.6624
3,629979.0398,2357057.6624
3,629979.0398,2357062.6624
3,629984.0398,2357067.6624
3,629989.0398,2357072.6624
3,629989.0398,2357077.6624
3,629989.0398,2357082.6624
3,629989.0398,2357087.6624
3,629989.0398,2357092.6624
3,629994.0398,2357097.6624
3,629999.0398,2357102.6624
3,629999.0398,2357107.6624
3,629999.0398,2357112.6624
3,629999.0398,2357117.6624
3,629999.0398,2357122.6624
3,630004.0398,2357127.6624
3,630009.0398,2357132.6624
3,630009.0398,2357137.6624
3,630009.0398,2357142.6624
3,630009.0398,2357147.6624
3,630009.0398,2357152.6624
3,630009.0398,2357157.6624
3,630009.0398,2357162.6624
3,630009.0398,2357167.6624
3,630009.0398,2357172.6624
3,630014.0398,2357177.6624
3,630019.0398,2357182.6624
3,630019.0398,2357187.6624
3,630019.0398,2357192.6624
3,630019.0398,2357197.6624
3,630019.0398,2357202.6624
3,630019.0398,2357207.6624
3,630019.0398,2357212.6624
3,630019.0398,2357217.6624
3,630019.0398,2357222.6624
3,630019.0398,2357227.6624
3,630019.0398,2357232.6624
3,630019.0398,2357237.6624
3,630019.0398,2357242.6624
3,630019.0398,2357247.6624
3,630019.0398,2357252.6624
3,630019.0398,2357257.6624
3,630019.0398,2357262.6624
3,630019.0398,2357267.6624
3,630019.0398,2357272.6624
3,630019.0398,2357277.6624
3,630019.0398,2357282.6624
3,630019.0398,2357287.6624
3,630019.0398,2357292.6624
3,630024.0398,2357297.6624
3,630029.0398,2357302.6624
3,630034.0398,2357307.6624
3,630039.0398,2357312.6624
3,630044.0398,2357317.6624
3,630049.0398,2357322.6624
3,630049.0398,2357327.6624
3,630049.0398,2357332.6624
3,630049.0398,2357337.6624
3,630049.0398,2357342.6624
3,630049.0398,2357347.6624
3,630049.0398,2357352.6624
3,630049.0398,2357357.6624
3,630049.0398,2357362.6624
3,630049.0398,2357367.6624
3,630049.0398,2357372.6624
3,630054.0398,2357377.6624
3,630059.0398,2357382.6624
3,630059.0398,2357387.6624
3,630059.0398,2357392.6624
3,630064.0398,2357397.6624
3,630069.0398,2357402.6624
3,630069.0398,2357407.6624
3,630069.0398,2357412.6624
3,630074.0398,2357417.6624
3,630079.0398,2357422.6624
3,630084.0398,2357427.6624
3,630089.0398,2357432.6624
3,630094.0398,2357437.6624
3,630099.0398,2357442.6624
3,630099.0398,2357447.6624
3,630099.0398,2357452.6624
3,630099.0398,2357457.6624
3,630099.0398,2357462.6624
3,630104.0398,2357467.6624
3,630109.0398,2357472.6624
3,630109.0398,2357477.6624
3,630109.0398,2357482.6624
3,630114.0398,2357487.6624
3,630119.0398,2357492.6624
3,630119.0398,2357497.6624
3,630119.0398,2357502.6624
3,630119.0398,2357507.6624
3,630119.0398,2357512.6624
3,630119.0398,2357517.6624
3,630119.0398,2357522.6624
3,630119.0398,2357527.6624
3,630119.0398,2357532.6624
3,630119.0398,2357537.6624
3,630119.0398,2357542.6624
3,630119.0398,2357547.6624
3,630119.0398,2357552.6624
3,630124.0398,2357557.6624
3,630129.0398,2357562.6624
3,630129.0398,2357567.6624
3,630129.0398,2357572.6624
3,630129.0398,2357577.6624
3,630129.0398,2357582.6624
3,630129.0398,2357587.6624
3,630129.0398,2357592.6624
3,630129.0398,2357597.6624
3,630129.0398,2357602.6624
3,630129.0398,2357607.6624
3,630129.0398,2357612.6624
3,630129.0398,2357617.6624
3,630129.0398,2357622.6624
3,630129.0398,2357627.6624
3,630129.0398,2357632.6624
3,630124.0398,2357637.6624
3,630119.0398,2357642.6624
3,630119.0398,2357647.6624
3,630119.0398,2357652.6624
3,630119.0398,2357657.6624
3,630119.0398,2357662.6624
3,630119.0398,2357667.6624
3,630119.0398,2357672.6624
3,630119.0398,2357677.6624
3,630119.0398,2357682.6624
3,630119.0398,2357687.6624
3,630119.0398,2357692.6624
3,630119.0398,2357697.6624
3,630119.0398,2357702.6624
3,630119.0398,2357707.6624
3,630119.0398,2357712.6624
3,630124.0398,2357717.6624
3,630129.0398,2357722.6624
3,630129.0398,2357727.6624
3,630129.0398,2357732.6624
3,630129.0398,2357737.6624
3,630129.0398,2357742.6624
3,630129.0398,2357747.6624
3,630129.0398,2357752.6624
3,630129.0398,2357757.6624
3,630129.0398,2357762.6624
3,630129.0398,2357767.6624
3,630129.0398,2357772.6624
3,630129.0398,2357777.6624
3,630129.0398,2357782.6624
3,630129.0398,2357787.6624
3,630129.0398,2357792.6624
3,630129.0398,2357797.6624
3,630129.0398,2357802.6624
3,630129.0398,2357807.6624
3,630129.0398,2357812.6624
3,630129.0398,2357817.6624
3,630129.0398,2357822.6624
3,630129.0398,2357827.6624
3,630129.0398,2357832.6624
3,630129.0398,2357837.6624
3,630129.0398,2357842.6624
3,630134.0398,2357847.6624
3,630139.0398,2357852.6624
3,630139.0398,2357857.6624
3,630139.0398,2357862.6624
3,630139.0398,2357867.6624
3,630139.0398,2357872.6624
3,630134.0398,2357877.6624
3,630129.0398,2357882.6624
3,630129.0398,2357887.6624
3,630129.0398,2357892.6624
3,630129.0398,2357897.6624
3,630129.0398,2357902.6624
3,630129.0398,2357907.6624
3,630129.0398,2357912.6624
3,630129.0398,2357917.6624
3,630129.0398,2357922.6624
3,630129.0398,2357927.6624
3,630129.0398,2357932.6624
3,630129.0398,2357937.6624
3,630129.0398,2357942.6624
3,630129.0398,2357947.6624
3,630129.0398,2357952.6624
3,630129.0398,2357957.6624
3,630129.0398,2357962.6624
3,630129.0398,2357967.6624
3,630129.0398,2357972.6624
3,630129.0398,2357977.6624
3,630129.0398,2357982.6624
3,630134.0398,2357987.6624
3,630139.0398,2357992.6624
3,630139.0398,2357997.6624
3,630139.0398,2358002.6624
3,630144.0398,2358007.6624
3,630149.0398,2358012.6624
3,630149.0398,2358017.6624
3,630149.0398,2358022.6624
3,630154.0398,2358027.6624
3,630159.0398,2358032.6624
3,630164.0398,2358037.6624
3,630169.0398,2358042.6624
3,630169.0398,2358047.6624
3,630169.0398,2358052.6624
3,630174.0398,2358057.6624
3,630179.0398,2358062.6624
3,630179.0398,2358067.6624
3,630179.0398,2358072.6624
3,630179.0398,2358077.6624
3,630179.0398,2358082.6624
3,630184.0398,2358087.6624
3,630189.0398,2358092.6624
3,630189.0398,2358097.6624
3,630189.0398,2358102.6624
3,630189.0398,2358107.6624
3,630189.0398,2358112.6624
3,630189.0398,2358117.6624
3,630189.0398,2358122.6624
3,630189.0398,2358127.6624
3,630189.0398,2358132.6624
3,630194.0398,2358137.6624
3,630199.0398,2358142.6624
3,630204.0398,2358147.6624
3,630209.0398,2358152.6624
3,630214.0398,2358157.6624
3,630219.0398,2358162.6624
3,630219.0398,2358167.6624
3,630219.0398,2358172.6624
3,630224.0398,2358177.6624
3,630229.0398,2358182.6624
3,630229.0398,2358187.6624
3,630229.0398,2358192.6624
3,630229.0398,2358197.6624
3,630229.0398,2358202.6624
3,630234.0398,2358207.6624
3,630239.0398,2358212.6624
3,630239.0398,2358217.6624
3,630239.0398,2358222.6624
3,630239.0398,2358227.6624
3,630239.0398,2358232.6624
3,630239.0398,2358237.6624
3,630239.0398,2358242.6624
3,630239.0398,2358247.6624
3,630239.0398,2358252.6624
3,630239.0398,2358257.6624
3,630239.0398,2358262.6624
3,630239.0398,2358267.6624
3,630239.0398,2358272.6624
3,630239.0398,2358277.6624
3,630239.0398,2358282.6624
3,630239.0398,2358287.6624
3,630239.0398,2358292.6624
3,630244.0398,2358297.6624
3,630249.0398,2358302.6624
3,630249.0398,2358307.6624
3,630249.0398,2358312.6624
3,630249.0398,2358317.6624
3,630249.0398,2358322.6624
3,630254.0398,2358327.6624
3,630259.0398,2358332.6624
3,630259.0398,2358337.6624
3,630259.0398,2358342.6624
3,630259.0398,2358347.6624
3,630259.0398,2358352.6624
3,630259.0398,2358357.6624
3,630259.0398,2358362.6624
3,630259.0398,2358367.6624
3,630259.0398,2358372.6624
3,630259.0398,2358377.6624
3,630259.0398,2358382.6624
3,630259.0398,2358387.6624
3,630259.0398,2358392.6624
3,630259.0398,2358397.6624
3,630259.0398,2358402.6624
3,630259.0398,2358407.6624
3,630259.0398,2358412.6624
3,630259.0398,2358417.6624
3,630259.0398,2358422.6624
3,630259.0398,2358427.6624
3,630259.0398,2358432.6624
3,630259.0398,2358437.6624
3,630259.0398,2358442.6624
3,630259.0398,2358447.6624
3,630259.0398,2358452.6624
3,630259.0398,2358457.6624
3,630259.0398,2358462.6624
3,630259.0398,2358467.6624
3,630259.0398,2358472.6624
3,630259.0398,2358477.6624
3,630259.0398,2358482.6624
3,630259.0398,2358487.6624
3,630259.0398,2358492.6624
3,630259.0398,2358497.6624
3,630259.0398,2358502.6624
3,630264.0398,2358507.6624
3,630269.0398,2358512.6624
3,630269.0398,2358517.6624
3,630269.0398,2358522.6624
3,630269.0398,2358527.6624
3,630269.0398,2358532.6624
3,630269.0398,2358537.6624
3,630269.0398,2358542.6624
3,630269.0398,2358547.6624
3,630269.0398,2358552.6624
3,630264.0398,2358557.6624
3,630259.0398,2358562.6624
3,630254.0398,2358567.6624
3,630249.0398,2358572.6624
3,630244.0398,2358577.6624
3,630239.0398,2358582.6624
3,630239.0398,2358587.6624
3,630239.0398,2358592.6624
4,629749.0398,2358587.6624
4,629754.0398,2358587.6624
4,629759.0398,2358582.6624
4,629764.0398,2358577.6624
4,629769.0398,2358572.6624
4,629774.0398,2358567.6624
4,629779.0398,2358562.6624
4,629784.0398,2358557.6624
4,629789.0398,2358552.6624
4,629789.0398,2358547.6624
4,629789.0398,2358542.6624
4,629794.0398,2358537.6624
4,629799.0398,2358532.6624
4,629799.0398,2358527.6624
4,629799.0398,2358522.6624
4,629804.0398,2358517.6624
4,629809.0398,2358512.6624
4,629809.0398,2358507.6624
4,629809.0398,2358502.6624
4,629814.0398,2358497.6624
4,629819.0398,2358492.6624
4,629819.0398,2358487.6624
4,629819.0398,2358482.6624
4,629819.0398,2358477.6624
4,629819.0398,2358472.6624
4,629819.0398,2358467.6624
4,629819.0398,2358462.6624
4,629819.0398,2358457.6624
4,629819.0398,2358452.6624
4,629819.0398,2358447.6624
4,629819.0398,2358442.6624
4,629819.0398,2358437.6624
4,629819.0398,2358432.6624
4,629819.0398,2358427.6624
4,629819.0398,2358422.6624
4,629814.0398,2358417.6624
4,629809.0398,2358412.6624
4,629809.0398,2358407.6624
4,629809.0398,2358402.6624
4,629804.0398,2358397.6624
4,629799.0398,2358392.6624
4,629799.0398,2358387.6624
4,629799.0398,2358382.6624
4,629794.0398,2358377.6624
4,629789.0398,2358372.6624
4,629784.0398,2358367.6624
4,629779.0398,2358362.6624
4,629779.0398,2358357.6624
4,629779.0398,2358352.6624
4,629784.0398,2358347.6624
4,629789.0398,2358342.6624
4,629789.0398,2358337.6624
4,629789.0398,2358332.6624
4,629789.0398,2358327.6624
4,629789.0398,2358322.6624
4,629789.0398,2358317.6624
4,629789.0398,2358312.6624
4,629789.0398,2358307.6624
4,629789.0398,2358302.6624
4,629784.0398,2358297.6624
4,629779.0398,2358292.6624
4,629774.0398,2358287.6624
4,629769.0398,2358282.6624
4,629769.0398,2358277.6624
4,629769.0398,2358272.6624
4,629764.0398,2358267.6624
4,629759.0398,2358262.6624
4,629759.0398,2358257.6624
4,629759.0398,2358252.6624
4,629754.0398,2358247.6624
4,629749.0398,2358242.6624
4,629744.0398,2358237.6624
4,629739.0398,2358232.6624
4,629734.0398,2358227.6624
4,629729.0398,2358222.6624
4,629729.0398,2358217.6624
4,629729.0398,2358212.6624
4,629724.0398,2358207.6624
4,629719.0398,2358202.6624
4,629719.0398,2358197.6624
4,629719.0398,2358192.6624
4,629714.0398,2358187.6624
4,629709.0398,2358182.6624
4,629709.0398,2358177.6624
4,629709.0398,2358172.6624
4,629709.0398,2358167.6624
4,629709.0398,2358162.6624
4,629704.0398,2358157.6624
4,629699.0398,2358152.6624
4,629699.0398,2358147.6624
4,629699.0398,2358142.6624
4,629699.0398,2358137.6624
4,629699.0398,2358132.6624
4,629699.0398,2358127.6624
4,629699.0398,2358122.6624
4,629699.0398,2358117.6624
4,629699.0398,2358112.6624
4,629699.0398,2358107.6624
4,629699.0398,2358102.6624
4,629694.0398,2358097.6624
4,629689.0398,2358092.6624
4,629689.0398,2358087.6624
4,629689.0398,2358082.6624
4,629684.0398,2358077.6624
4,629679.0398,2358072.6624
4,629679.0398,2358067.6624
4,629679.0398,2358062.6624
4,629679.0398,2358057.6624
4,629679.0398,2358052.6624
4,629674.0398,2358047.6624
4,629669.0398,2358042.6624
4,629669.0398,2358037.6624
4,629669.0398,2358032.6624
4,629664.0398,2358027.6624
4,629659.0398,2358022.6624
4,629654.0398,2358017.6624
4,629649.0398,2358012.6624
4,629644.0398,2358007.6624
4,629639.0398,2358002.6624
4,629639.0398,2357997.6624
4,629639.0398,2357992.6624
4,629639.0398,2357987.6624
4,629639.0398,2357982.6624
4,629634.0398,2357977.6624
4,629629.0398,2357972.6624
4,629624.0398,2357967.6624
4,629619.0398,2357962.6624
4,629614.0398,2357957.6624
4,629609.0398,2357952.6624
4,629609.0398,2357947.6624
4,629609.0398,2357942.6624
4,629609.0398,2357937.6624
4,629609.0398,2357932.6624
4,629604.0398,2357927.6624
4,629599.0398,2357922.6624
4,629599.0398,2357917.6624
4,629599.0398,2357912.6624
4,629594.0398,2357907.6624
4,629589.0398,2357902.6624
4,629589.0398,2357897.6624
4,629589.0398,2357892.6624
4,629584.0398,2357887.6624
4,629579.0398,2357882.6624
4,629574.0398,2357877.6624
4,629569.0398,2357872.6624
4,629569.0398,2357867.6624
4,629569.0398,2357862.6624
4,629569.0398,2357857.6624
4,629569.0398,2357852.6624
4,629564.0398,2357847.6624
4,629559.0398,2357842.6624
4,629559.0398,2357837.6624
4,629559.0398,2357832.6624
4,629554.0398,2357827.6624
4,629549.0398,2357822.6624
4,629549.0398,2357817.6624
4,629549.0398,2357812.6624
4,629554.0398,2357807.6624
4,629559.0398,2357802.6624
4,629559.0398,2357797.6624
4,629559.0398,2357792.6624
4,629559.0398,2357787.6624
4,629559.0398,2357782.6624
4,629559.0398,2357777.6624
4,629559.0398,2357772.6624
4,629559.0398,2357767.6624
4,629559.0398,2357762.6624
4,629559.0398,2357757.6624
4,629559.0398,2357752.6624
4,629559.0398,2357747.6624
4,629559.0398,2357742.6624
4,629559.0398,2357737.6624
4,629559.0398,2357732.6624
4,629559.0398,2357727.6624
4,629559.0398,2357722.6624
4,629559.0398,2357717.6624
4,629559.0398,2357712.6624
4,629564.0398,2357707.6624
4,629569.0398,2357702.6624
4,629569.0398,2357697.6624
4,629569.0398,2357692.6624
4,629574.0398,2357687.6624
4,629579.0398,2357682.6624
4,629579.0398,2357677.6624
4,629579.0398,2357672.6624
4,629584.0398,2357667.6624
4,629589.0398,2357662.6624
4,629589.0398,2357657.6624
4,629589.0398,2357652.6624
4,629589.0398,2357647.6624
4,629589.0398,2357642.6624
4,629589.0398,2357637.6624
4,629589.0398,2357632.6624
4,629589.0398,2357627.6624
4,629589.0398,2357622.6624
4,629589.0398,2357617.6624
4,629589.0398,2357612.6624
4,629589.0398,2357607.6624
4,629589.0398,2357602.6624
4,629584.0398,2357597.6624
4,629579.0398,2357592.6624
4,629574.0398,2357587.6624
4,629569.0398,2357582.6624
4,629569.0398,2357577.6624
4,629569.0398,2357572.6624
4,629564.0398,2357567.6624
4,629559.0398,2357562.6624
4,629554.0398,2357557.6624
4,629549.0398,2357552.6624
4,629549.0398,2357547.6624
4,629549.0398,2357542.6624
4,629554.0398,2357537.6624
4,629559.0398,2357532.6624
4,629559.0398,2357527.6624
4,629559.0398,2357522.6624
4,629559.0398,2357517.6624
4,629559.0398,2357512.6624
4,629559.0398,2357507.6624
4,629559.0398,2357502.6624
4,629559.0398,2357497.6624
4,629559.0398,2357492.6624
4,629559.0398,2357487.6624
4,629559.0398,2357482.6624
4,629559.0398,2357477.6624
4,629559.0398,2357472.6624
4,629559.0398,2357467.6624
4,629559.0398,2357462.6624
4,629559.0398,2357457.6624
4,629559.0398,2357452.6624
4,629559.0398,2357447.6624
4,629559.0398,2357442.6624
4,629559.0398,2357437.6624
4,629559.0398,2357432.6624
4,629564.0398,2357427.6624
4,629569.0398,2357422.6624
4,629569.0398,2357417.6624
4,629569.0398,2357412.6624
4,629569.0398,2357407.6624
4,629569.0398,2357402.6624
4,629569.0398,2357397.6624
4,629569.0398,2357392.6624
4,629569.0398,2357387.6624
4,629564.0398,2357387.6624
4,629559.0398,2357382.6624
4,629554.0398,2357377.6624
4,629549.0398,2357372.6624
4,629544.0398,2357367.6624
4,629539.0398,2357367.6624
4,629534.0398,2357367.6624
4,629529.0398,2357367.6624
4,629524.0398,2357367.6624
4,629519.0398,2357362.6624
4,629514.0398,2357357.6624
4,629509.0398,2357357.6624
4,629504.0398,2357357.6624
4,629499.0398,2357357.6624
4,629494.0398,2357357.6624
